numero_aviso;fecha_creacion;tipo_carroceria;marca;linea;version;modelo;version_hechos;codigo_irs;nombre_irs;piezas_totales;piezas_cambio;estado_aviso
101723;2023-11-27 17:12:21.066000;;CHEVROLET;EQUINOX [3];PREMIER TP 1500CC T 4X4;2020;lugar: en el centro comercial vivi envigado hechos: estaba en el centro comercial vivi envigado y saliendo me di contra una columna danando la puerta trasera del lado del conductor y cuando quise reversar le di a una moto con la parte de adelante a la moto no le paso nada solo a mi carro se le dano la farola una parte del bomper danos: la puerta trasera del lado del conductor y la parte de adelante a la moto no le paso nada solo a mi carro se le dano la farola una parte del bomper;02090186nddn;soporte derecho bomper delantero;9;9;ENTREGADO
101723;2023-11-27 17:12:21.066000;;CHEVROLET;EQUINOX [3];PREMIER TP 1500CC T 4X4;2020;lugar: en el centro comercial vivi envigado hechos: estaba en el centro comercial vivi envigado y saliendo me di contra una columna danando la puerta trasera del lado del conductor y cuando quise reversar le di a una moto con la parte de adelante a la moto no le paso nada solo a mi carro se le dano la farola una parte del bomper danos: la puerta trasera del lado del conductor y la parte de adelante a la moto no le paso nada solo a mi carro se le dano la farola una parte del bomper;03040020nddn;luz antiniebla delantero derecho;9;9;ENTREGADO
101723;2023-11-27 17:12:21.066000;;CHEVROLET;EQUINOX [3];PREMIER TP 1500CC T 4X4;2020;lugar: en el centro comercial vivi envigado hechos: estaba en el centro comercial vivi envigado y saliendo me di contra una columna danando la puerta trasera del lado del conductor y cuando quise reversar le di a una moto con la parte de adelante a la moto no le paso nada solo a mi carro se le dano la farola una parte del bomper danos: la puerta trasera del lado del conductor y la parte de adelante a la moto no le paso nada solo a mi carro se le dano la farola una parte del bomper;02030023nnni;broches bocel estribo;9;9;ENTREGADO
101723;2023-11-27 17:12:21.066000;;CHEVROLET;EQUINOX [3];PREMIER TP 1500CC T 4X4;2020;lugar: en el centro comercial vivi envigado hechos: estaba en el centro comercial vivi envigado y saliendo me di contra una columna danando la puerta trasera del lado del conductor y cuando quise reversar le di a una moto con la parte de adelante a la moto no le paso nada solo a mi carro se le dano la farola una parte del bomper danos: la puerta trasera del lado del conductor y la parte de adelante a la moto no le paso nada solo a mi carro se le dano la farola una parte del bomper;02030038nntn;broches bocel costado trasero;9;9;ENTREGADO
101723;2023-11-27 17:12:21.066000;;CHEVROLET;EQUINOX [3];PREMIER TP 1500CC T 4X4;2020;lugar: en el centro comercial vivi envigado hechos: estaba en el centro comercial vivi envigado y saliendo me di contra una columna danando la puerta trasera del lado del conductor y cuando quise reversar le di a una moto con la parte de adelante a la moto no le paso nada solo a mi carro se le dano la farola una parte del bomper danos: la puerta trasera del lado del conductor y la parte de adelante a la moto no le paso nada solo a mi carro se le dano la farola una parte del bomper;02030007indn;broches bomper delantero;9;9;ENTREGADO
101723;2023-11-27 17:12:21.066000;;CHEVROLET;EQUINOX [3];PREMIER TP 1500CC T 4X4;2020;lugar: en el centro comercial vivi envigado hechos: estaba en el centro comercial vivi envigado y saliendo me di contra una columna danando la puerta trasera del lado del conductor y cuando quise reversar le di a una moto con la parte de adelante a la moto no le paso nada solo a mi carro se le dano la farola una parte del bomper danos: la puerta trasera del lado del conductor y la parte de adelante a la moto no le paso nada solo a mi carro se le dano la farola una parte del bomper;02080059eitn;lamevidrio exterior puerta trasero izquierdo;9;9;ENTREGADO
104246;2023-12-05 11:33:46.938000;;VOLKSWAGEN;VOYAGE;TRENDLINE MT 1600CC R14;2019;"hechos: el vh estaba en un parqueadero y me accidentaron, la persona se dio a la fuga, no supe quien era ya que no estaba presente y el vh estaba estacionado danos; latoneria y pintura, la parte delantera de la parte izquierda del vh que afecta dos piezas, el bomper y la pieza del lado izquierda en el chasis. ubicacion; en el mall vizcaya";02090190nidn;soporte izquierdo bomper delantero;2;2;OBJETADO
104246;2023-12-05 11:33:46.938000;;VOLKSWAGEN;VOYAGE;TRENDLINE MT 1600CC R14;2019;"hechos: el vh estaba en un parqueadero y me accidentaron, la persona se dio a la fuga, no supe quien era ya que no estaba presente y el vh estaba estacionado danos; latoneria y pintura, la parte delantera de la parte izquierda del vh que afecta dos piezas, el bomper y la pieza del lado izquierda en el chasis. ubicacion; en el mall vizcaya";02090171nidn;rejilla izquierdo bomper delantero;2;2;OBJETADO
164824;2024-06-12 06:39:26.716000;;BMW;528I;F10 TP 2000CC T;2016;asegurado transita por calle 4 sur en direccion occidente oriente via de un solo sentido motocicleta que intenta adelantarlo por la derecha al llegar a carrera 48 intenta dar giro prohibido a la izquierda con direccion al norte y colision a vehiculo del asegurado - vehiculos afectados: no - otros afectados: enviar correo a subrogaciones ley 2251 responsable santiago grisalez 1040756456 3148713622 calle79sur# 55- 15 santii204@outlook.es;04030002nnnn;pegante vidrio;2;2;OBJETADO
164824;2024-06-12 06:39:26.716000;;BMW;528I;F10 TP 2000CC T;2016;asegurado transita por calle 4 sur en direccion occidente oriente via de un solo sentido motocicleta que intenta adelantarlo por la derecha al llegar a carrera 48 intenta dar giro prohibido a la izquierda con direccion al norte y colision a vehiculo del asegurado - vehiculos afectados: no - otros afectados: enviar correo a subrogaciones ley 2251 responsable santiago grisalez 1040756456 3148713622 calle79sur# 55- 15 santii204@outlook.es;02090228nntn;aro sensor de aproximacion;2;2;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;02030008intn;broches parachoque tras.;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;02090518nitn;guia parach b farol tras izq;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;03070001ennn;sensor de retroceso tras.;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;02090216nitn;guia parachoque tras izq sup;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;02090197nntn;tapa maleta;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;02090027nitn;bisagra tapamaleta lh;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;02090022ndtn;bisagra tapamaleta rh;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;02090050nitn;costado tras. izq.;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;03040008nndn;ampolleta.;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;02090641nitn;bafle tras. izq.;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;02090111nntn;panel tras. completo;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;05040152indn;sello purificador;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;02090113nntn;parachoque tras.;14;14;OBJETADO
183171;2024-08-05 10:10:14.914356;sedan;PEUGEOT;301;VTI 1.6;2016;tenia mi vehiculo estacionado en mi domicilio paso un vehiculo contra el transit o lo choca y se da a la fuga // foco trasero lado conductor tapa barros y parach oques;03040041nitn;farol exterior tras. izq.;14;14;OBJETADO
279577;2025-04-25 15:30:13.751618;pickup;FORD;RANGER;XLT DCAB 3.2;2019;separacion de eventos solicitada, para cubrir: dano en costado derecho. relacion ado con el siniestro 125135783;02090143nddn;puerta delantero derecho;4;4;OBJETADO
279577;2025-04-25 15:30:13.751618;pickup;FORD;RANGER;XLT DCAB 3.2;2019;separacion de eventos solicitada, para cubrir: dano en costado derecho. relacion ado con el siniestro 125135783;02090145ndtn;puerta trasero derecho;4;4;OBJETADO
279577;2025-04-25 15:30:13.751618;pickup;FORD;RANGER;XLT DCAB 3.2;2019;separacion de eventos solicitada, para cubrir: dano en costado derecho. relacion ado con el siniestro 125135783;02090124ndtn;pilar trasero derecho;4;4;OBJETADO
279577;2025-04-25 15:30:13.751618;pickup;FORD;RANGER;XLT DCAB 3.2;2019;separacion de eventos solicitada, para cubrir: dano en costado derecho. relacion ado con el siniestro 125135783;02090049ndtn;costado trasero derecho;4;4;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02090067nidn;tapabarro delantero izquierdo;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02080108nndn;cubre frontal plastico;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02080008ndtn;moldura costado derecho;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02090145ndtn;puerta tras. der.;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;06040007nidn;llanta aleacion del. izq.;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02090081nidn;guia parachoque delantero izquierdo;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02090080nddn;guia parachoque del der sup;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02090200nndn;capot;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02090234ndnn;tapa espejo der.;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02110008ednn;espejo retro elect der;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02080216ndnn;moldura inferior puerta delantero derecho;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02090143nddn;puerta del. der.;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02080015nddn;moldura tapabarro delantero derecho;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02090066nddn;tapabarro delantero derecho;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02030007indn;broches parachoque del.;23;23;OBJETADO
211834;2024-10-23 07:30:14.711340;camioneta;KIA;SORENTO;EX 4X4 2.2 AT;2015;yo iba a comprar madera el dueno de la barraca tenia un camion estacionado yo do y la vuelta en u le di la vuelta muy corta y subio acera y pase a llevar el cami on - parte frontal izquierda parachoques tapabarro puerta delantera iz quierda;02090534nndn;parachoque del. inferior;23;23;OBJETADO
